client_id,client_name,client_type,sector,sector_risk,country,pep_flag,sanctions_flag,fatf_country_flag,ofac_country_flag,sectoral_sanctions_flag,ownership_opacity_score,total_transactions,total_amount,avg_amount,ofac_matches,fatf_txn_flags,structuring_flags,rapid_movement_flags,trade_mispricing_flags,unique_counterparty_countries,client_country,composite_risk_score,risk_tier,kyc_risk_flag,sector_risk_enc,risk_score,risk_level,recommended_action
1285,"Ramos, Cortez and Williams",Individual,Consulting,Low,AE,0,0,0,0,0,0.0,19,37711.48,1984.8147368421053,0,0,0,1,0,12,AE,0.0,Low,0,0,0.0022088396,Low Risk,No action required
1286,"Kelly, Jones and Barron",Financial Institution,NGO/Charity,High,CA,0,0,0,0,0,0.0,28,152613.41999999998,5450.479285714285,2,1,0,0,0,14,CA,4.0,Medium,1,2,0.99773693,Critical,Compliance team intervention
1287,Salazar-Baird,Corporate,Consulting,Low,LB,0,0,0,0,0,0.0,30,50370.43,1679.0143333333333,0,0,0,1,0,12,LB,0.0,Low,0,0,0.002217936,Low Risk,No action required
1288,Howell and Sons,NGO,Defense/Arms,High,AU,0,0,0,0,1,0.0,22,203623.83,9255.628636363635,1,1,0,1,0,11,AU,3.5,Medium,1,2,0.9980306,Critical,Compliance team intervention
1289,Mcclain-Hudson,Corporate,Financial Services,Medium,AF,0,0,0,0,1,0.5,15,24825.31,1655.0206666666668,0,0,0,0,0,10,AF,6.5,High,1,1,0.9926152,Critical,Compliance team intervention
1290,Hernandez-Fernandez,Individual,Import/Export,Medium,AU,0,0,0,0,0,0.0,22,36427.62,1655.8009090909093,0,0,0,2,0,11,AU,0.0,Low,0,1,0.0018315964,Low Risk,No action required
1291,Mcdonald LLC,Individual,Financial Services,Medium,CH,0,0,0,0,1,0.0,20,42280.3,2114.0150000000003,0,0,1,0,0,12,CH,3.0,Medium,0,1,0.002593925,Low Risk,No action required
1292,Ross LLC,Financial Institution,NGO/Charity,High,KP,0,0,1,1,0,0.0,25,275664.26,11026.5704,0,0,0,1,0,10,KP,4.0,Medium,1,2,0.992025,Critical,Compliance team intervention
1293,Allen-Anderson,Financial Institution,Financial Services,Medium,AF,0,0,0,0,1,0.0,26,44156.4,1698.323076923077,0,0,0,2,0,13,AF,1.5,Low,0,1,0.0036145928,Low Risk,No action required
1294,Williams Group,Financial Institution,Tech,Low,SY,0,0,0,1,0,0.0,36,78093.09,2169.2525,1,0,0,0,0,13,SY,4.0,Medium,1,0,0.9989022,Critical,Compliance team intervention
1295,Serrano PLC,NGO,Financial Services,Medium,CN,0,0,0,0,1,0.5,24,63349.09,2639.545416666667,0,0,2,0,0,12,CN,9.5,High,1,1,0.9959544,Critical,Compliance team intervention
1296,Cook Inc,NGO,Tech,Low,NL,1,0,0,0,0,0.0,23,185631.68,8070.942608695652,1,0,1,1,0,12,NL,6.5,High,1,0,0.9996307,Critical,Compliance team intervention
1297,Garcia-Bird,Financial Institution,Consulting,Low,VE,0,0,0,1,0,0.0,28,39552.12,1412.5757142857144,1,0,0,0,0,13,VE,4.0,Medium,1,0,0.99846053,Critical,Compliance team intervention
1298,Decker Ltd,Corporate,Retail,Low,FR,0,0,0,0,0,0.0,26,68435.25,2632.125,0,0,0,2,0,13,FR,0.0,Low,0,0,0.0034202847,Low Risk,No action required
1299,"Kelly, Arias and Pacheco",Financial Institution,Defense/Arms,High,VE,0,0,0,1,1,0.0,20,243304.33,12165.2165,1,1,0,2,0,12,VE,5.5,High,1,2,0.99855167,Critical,Compliance team intervention
1300,"Nguyen, Hill and Warner",Financial Institution,Energy/Oil,High,IR,0,0,1,1,1,0.0,19,90430.8,4759.515789473684,0,0,0,1,0,9,IR,5.5,High,1,2,0.9899332,Critical,Compliance team intervention
1301,Turner LLC,Individual,Casino/Gambling,High,SY,0,0,0,1,0,0.0,31,126347.14,4075.714193548387,1,1,0,1,0,12,SY,4.0,Medium,1,2,0.9979716,Critical,Compliance team intervention
1302,Harrington-Alvarez,NGO,Import/Export,Medium,RU,0,0,0,1,0,0.0,31,70617.03,2277.968709677419,0,0,0,1,0,12,RU,2.0,Low,0,1,0.0057876306,Low Risk,No action required
1303,Lawson-Ochoa,NGO,Retail,Low,VE,1,0,0,1,0,0.0,20,170847.04,8542.352,1,1,0,1,0,10,VE,7.0,High,1,0,0.9995974,Critical,Compliance team intervention
1304,"Wheeler, Meyer and Marshall",Financial Institution,Real Estate,Medium,UK,1,0,0,0,0,0.0,29,98065.29,3381.561724137931,0,0,0,2,0,12,UK,3.0,Medium,1,1,0.9843025,Critical,Compliance team intervention
1305,"Sanders, Smith and Rodgers",Financial Institution,Energy/Oil,High,LB,0,0,0,0,1,0.0,34,238276.7,7008.138235294118,0,0,0,2,0,11,LB,1.5,Low,0,2,0.0029154893,Low Risk,No action required
1306,Kane-Webster,NGO,Crypto Exchange,High,SG,0,0,0,0,0,0.0,27,78226.95,2897.2944444444443,0,0,1,1,0,11,SG,1.5,Low,0,2,0.0025192138,Low Risk,No action required
1307,"Ramos, Burns and Foster",Individual,Tech,Low,IR,0,0,1,1,0,0.0,19,39853.51,2097.553157894737,0,0,0,0,0,12,IR,4.0,Medium,1,0,0.9907742,Critical,Compliance team intervention
1308,"Figueroa, Velazquez and Adams",Corporate,Financial Services,Medium,KP,0,0,1,1,1,0.0,18,44246.67,2458.148333333333,0,0,0,0,0,10,KP,5.5,High,1,1,0.992019,Critical,Compliance team intervention
1309,Harris-Stafford,NGO,Defense/Arms,High,AF,0,0,0,0,1,0.0,33,159035.43,4819.255454545454,1,1,0,1,0,13,AF,3.5,Medium,1,2,0.99719644,Critical,Compliance team intervention
1310,"Atkinson, Melton and Bennett",Corporate,Crypto Exchange,High,SD,0,0,0,1,0,1.0,25,86304.59,3452.1836,0,0,0,1,0,11,SD,12.0,Critical,1,2,0.99768484,Critical,Compliance team intervention
1311,Quinn-Anderson,Individual,Crypto Exchange,High,RU,0,0,0,1,0,0.0,23,69008.53,3000.370869565217,0,0,0,0,0,12,RU,2.0,Low,0,2,0.007550092,Low Risk,No action required
1312,Burns-Miller,Individual,NGO/Charity,High,US,0,0,0,0,0,0.0,22,158482.33000000002,7203.742272727273,1,0,0,3,0,12,US,2.0,Low,1,2,0.9980934,Critical,Compliance team intervention
1313,Ellis Group,NGO,Import/Export,Medium,DE,0,0,0,0,0,0.0,19,47643.43,2507.548947368421,0,0,0,1,0,12,DE,0.0,Low,0,1,0.0032508485,Low Risk,No action required
1314,Henry-Morgan,Financial Institution,Consulting,Low,AE,0,0,0,0,0,0.0,30,69380.66,2312.688666666667,0,0,0,2,0,12,AE,0.0,Low,0,0,0.0018305654,Low Risk,No action required
1315,Obrien-West,NGO,Import/Export,Medium,AE,0,0,0,0,0,1.0,24,49775.81,2073.992083333333,0,0,0,0,0,10,AE,10.0,High,1,1,0.993982,Critical,Compliance team intervention
1316,Morgan-Rogers,NGO,Retail,Low,SY,0,0,0,1,0,0.0,24,42795.39,1783.14125,0,0,0,2,0,11,SY,2.0,Low,0,0,0.004302527,Low Risk,No action required
1317,Harrison-Jimenez,Financial Institution,Casino/Gambling,High,SG,0,0,0,0,0,0.0,34,116008.39,3412.011470588235,0,0,1,0,0,12,SG,1.5,Low,0,2,0.0022417735,Low Risk,No action required
1318,Meyers-Gonzalez,Individual,Tech,Low,DE,0,0,0,0,0,0.0,23,41079.11,1786.0482608695652,0,0,0,2,0,13,DE,0.0,Low,0,0,0.0030385242,Low Risk,No action required
1319,Torres-Knight,Financial Institution,Financial Services,Medium,AE,0,0,0,0,1,0.0,28,55499.11,1982.1110714285717,1,0,0,2,0,13,AE,3.5,Medium,1,1,0.99851686,Critical,Compliance team intervention
1320,Johnson Inc,Corporate,Tech,Low,AF,0,0,0,0,0,0.0,26,53594.19,2061.315,0,0,0,1,0,12,AF,0.0,Low,0,0,0.0032042009,Low Risk,No action required
1321,"Zavala, Perez and Thompson",Individual,Tech,Low,DE,0,0,0,0,0,0.0,23,53792.25,2338.793478260869,1,0,0,1,0,10,DE,2.0,Low,1,0,0.9975641,Critical,Compliance team intervention
1322,Hubbard-Boyd,Corporate,NGO/Charity,High,AE,0,0,0,0,0,0.5,27,152539.78,5649.621481481481,0,0,0,1,0,12,AE,5.0,Medium,1,2,0.99435693,Critical,Compliance team intervention
1323,"Gregory, Fisher and Joyce",NGO,Retail,Low,SY,0,1,0,1,0,0.0,33,111910.16,3391.21696969697,28,9,2,1,0,8,SY,64.0,Critical,1,0,0.9990393,Critical,Compliance team intervention
1324,"Davidson, Holloway and Rodriguez",Corporate,Consulting,Low,NL,0,0,0,0,0,0.0,28,69819.67,2493.559642857143,0,0,0,2,0,12,NL,0.0,Low,0,0,0.00236149,Low Risk,No action required
1325,Chan Group,Individual,Import/Export,Medium,NL,0,0,0,0,0,0.0,26,45789.64,1761.14,1,1,0,1,0,12,NL,2.0,Low,1,1,0.9980761,Critical,Compliance team intervention
1326,"Keith, Thomas and Williams",Individual,Energy/Oil,High,AE,0,0,0,0,1,0.0,31,206486.15,6660.843548387096,0,0,0,1,0,12,AE,1.5,Low,0,2,0.0030269355,Low Risk,No action required
1327,"Roman, Greer and Conrad",Individual,Consulting,Low,AF,0,0,0,0,0,0.0,25,40415.41,1616.6164,0,0,0,1,0,12,AF,0.0,Low,0,0,0.002481618,Low Risk,No action required
1328,Beck Ltd,Individual,Consulting,Low,CA,0,0,0,0,0,0.0,21,36386.56,1732.6933333333332,0,0,0,0,0,11,CA,0.0,Low,0,0,0.0017495055,Low Risk,No action required
1329,"Smith, Francis and Fields",Individual,Tech,Low,AE,0,0,0,0,0,0.0,21,28091.44,1337.687619047619,0,0,0,3,0,9,AE,0.0,Low,0,0,0.0015346702,Low Risk,No action required
1330,"Burke, Miller and Keith",Financial Institution,Financial Services,Medium,AF,0,0,0,0,1,0.0,30,59686.6,1989.5533333333333,0,0,0,3,0,10,AF,1.5,Low,0,1,0.0018632156,Low Risk,No action required
1331,"Lewis, Roberts and Miller",NGO,Financial Services,Medium,CA,0,0,0,0,1,0.0,35,49089.28,1402.550857142857,0,0,0,2,0,12,CA,1.5,Low,0,1,0.0020423108,Low Risk,No action required
1332,"Singleton, Simpson and Fox",Corporate,Real Estate,Medium,CH,0,0,0,0,0,0.0,19,66089.61,3478.4005263157896,0,0,2,0,0,12,CH,3.0,Medium,0,1,0.0060870927,Low Risk,No action required
1333,Brown Inc,Corporate,NGO/Charity,High,RU,0,0,0,1,0,0.0,23,76352.62,3319.6791304347826,0,0,0,0,0,10,RU,2.0,Low,0,2,0.0075314073,Low Risk,No action required
1334,Jimenez-Hamilton,Corporate,Import/Export,Medium,SD,0,0,0,1,0,1.0,22,42751.0,1943.2272727272727,0,0,0,1,0,8,SD,12.0,Critical,1,1,0.99568766,Critical,Compliance team intervention
1335,"Burch, Martin and Murphy",Corporate,NGO/Charity,High,JP,0,0,0,0,0,0.0,24,43775.21,1823.9670833333328,0,0,0,1,0,10,JP,0.0,Low,0,2,0.0024712346,Low Risk,No action required
1336,"Morris, Stewart and Jacobson",NGO,Tech,Low,AF,0,0,0,0,0,0.0,17,30066.39,1768.611176470588,1,0,0,0,0,12,AF,2.0,Low,1,0,0.99727625,Critical,Compliance team intervention
1337,"Escobar, Chavez and Gillespie",Financial Institution,Real Estate,Medium,LB,0,0,0,0,0,0.0,16,37988.86,2374.30375,0,0,0,1,0,8,LB,0.0,Low,0,1,0.0026055214,Low Risk,No action required
1338,"Rojas, Porter and Davidson",NGO,Tech,Low,AU,0,0,0,0,0,0.0,37,81011.62,2189.503243243243,0,0,0,4,0,13,AU,0.0,Low,0,0,0.0029813843,Low Risk,No action required
1339,"Lindsey, Allen and Wilcox",Corporate,Retail,Low,LB,1,0,0,0,0,0.0,28,110815.93,3957.711785714285,1,0,0,0,0,11,LB,5.0,Medium,1,0,0.9988765,Critical,Compliance team intervention
1340,Johnson-Park,Financial Institution,Import/Export,Medium,VE,0,0,0,1,0,0.0,23,52537.75,2284.25,0,0,0,4,0,11,VE,2.0,Low,0,1,0.0047866753,Low Risk,No action required
1341,Garcia-Hill,NGO,Tech,Low,UK,0,0,0,0,0,0.5,27,71622.94,2652.7014814814816,0,0,1,0,0,11,UK,6.5,High,1,0,0.99521196,Critical,Compliance team intervention
1342,Ross-Stewart,Corporate,Real Estate,Medium,LB,0,0,0,0,0,0.5,27,53162.65,1968.987037037037,0,0,0,1,0,12,LB,5.0,Medium,1,1,0.9959836,Critical,Compliance team intervention
1343,Johnson-Brown,Corporate,Casino/Gambling,High,CH,0,0,0,0,0,0.5,22,124333.18,5651.508181818183,0,0,0,0,0,11,CH,5.0,Medium,1,2,0.9952803,Critical,Compliance team intervention
1344,"Holder, Fisher and Allen",Corporate,Financial Services,Medium,CN,0,0,0,0,1,0.0,25,43712.18,1748.4872,0,0,0,2,0,11,CN,1.5,Low,0,1,0.001992577,Low Risk,No action required
1345,Gutierrez LLC,NGO,Retail,Low,IR,0,0,1,1,0,0.0,22,36933.3,1678.7863636363638,0,0,0,0,0,11,IR,4.0,Medium,1,0,0.9878566,Critical,Compliance team intervention
1346,Murphy Inc,Individual,Import/Export,Medium,FR,0,0,0,0,0,0.0,28,57801.65,2064.344642857143,0,0,0,3,0,12,FR,0.0,Low,0,1,0.0024011757,Low Risk,No action required
1347,Silva Inc,NGO,NGO/Charity,High,KP,0,0,1,1,0,0.0,25,56696.65,2267.866,0,0,0,1,0,10,KP,4.0,Medium,1,2,0.98702335,Critical,Compliance team intervention
1348,Evans Inc,NGO,Defense/Arms,High,KP,0,0,1,1,1,0.0,34,107239.38,3154.099411764706,0,0,0,1,0,13,KP,5.5,High,1,2,0.99233514,Critical,Compliance team intervention
1349,Carr-Williams,Corporate,NGO/Charity,High,NL,0,0,0,0,0,0.0,24,68200.43000000001,2841.6845833333336,0,0,0,0,0,11,NL,0.0,Low,0,2,0.0024525123,Low Risk,No action required
1350,Benson-White,Financial Institution,Defense/Arms,High,SG,0,1,0,0,1,0.0,29,276156.02,9522.621379310343,15,5,1,3,0,7,SG,36.0,Critical,1,2,0.99738675,Critical,Compliance team intervention
1351,Wilkins-Brown,NGO,Consulting,Low,IN,0,0,0,0,0,1.0,28,64665.15,2309.469642857143,0,0,1,3,0,11,IN,11.5,Critical,1,0,0.99381036,Critical,Compliance team intervention
1352,Cannon PLC,Individual,Energy/Oil,High,VE,0,0,0,1,1,0.0,27,161438.4,5979.2,0,0,0,4,0,9,VE,3.5,Medium,0,2,0.0059069376,Low Risk,No action required
1353,"Sanford, Griffin and Ortiz",NGO,Consulting,Low,CN,0,0,0,0,0,0.5,24,41406.05,1725.2520833333335,0,0,0,1,0,12,CN,5.0,Medium,1,0,0.9945315,Critical,Compliance team intervention
1354,Mueller-Davis,Corporate,Financial Services,Medium,CN,0,0,0,0,1,1.0,27,53264.71,1972.767037037037,2,2,0,1,0,14,CN,15.5,Critical,1,1,0.99918455,Critical,Compliance team intervention
1355,"Perry, Diaz and Brown",Financial Institution,Energy/Oil,High,CA,0,0,0,0,1,0.0,23,55923.47,2431.4552173913044,0,0,0,1,0,10,CA,1.5,Low,0,2,0.0014343044,Low Risk,No action required
1356,Perez and Sons,Corporate,Energy/Oil,High,UK,0,0,0,0,1,0.5,33,316784.8,9599.539393939394,1,0,0,2,0,12,UK,8.5,High,1,2,0.99805343,Critical,Compliance team intervention
1357,Fletcher-Miles,Corporate,Energy/Oil,High,AU,0,0,0,0,1,0.0,25,144726.44,5789.0576,0,0,0,0,0,12,AU,1.5,Low,0,2,0.003988321,Low Risk,No action required
1358,Rose LLC,Corporate,Casino/Gambling,High,CH,0,0,0,0,0,0.0,29,174995.77,6034.336896551724,0,0,0,1,0,12,CH,0.0,Low,0,2,0.00296868,Low Risk,No action required
1359,White-Jackson,Financial Institution,Real Estate,Medium,NL,0,0,0,0,0,0.0,33,62271.95,1887.028787878788,0,0,0,0,0,10,NL,0.0,Low,0,1,0.0018296447,Low Risk,No action required
1360,Richardson LLC,Corporate,Financial Services,Medium,IR,0,0,1,1,1,0.5,24,54319.73,2263.322083333333,0,0,0,1,0,12,IR,10.5,Critical,1,1,0.9965364,Critical,Compliance team intervention
1361,"Mack, Smith and Richardson",Financial Institution,Financial Services,Medium,IN,1,0,0,0,1,0.0,28,238751.89,8526.853214285715,2,1,0,1,0,14,IN,8.5,High,1,1,0.9996511,Critical,Compliance team intervention
1362,Weaver and Sons,NGO,Import/Export,Medium,IN,0,0,0,0,0,0.0,33,78885.19,2390.4603030303037,0,0,0,1,0,14,IN,0.0,Low,0,1,0.0033226914,Low Risk,No action required
1363,Buchanan-Drake,Corporate,Tech,Low,DE,0,0,0,0,0,1.0,25,49916.69,1996.6676,1,1,0,0,0,13,DE,12.0,Critical,1,0,0.9988764,Critical,Compliance team intervention
1364,Alvarado-Wallace,Corporate,Retail,Low,DE,0,0,0,0,0,0.0,27,56894.97,2107.221111111111,0,0,0,2,0,13,DE,0.0,Low,0,0,0.002851707,Low Risk,No action required
1365,Mcdonald and Sons,Individual,Import/Export,Medium,CN,0,0,0,0,0,0.0,33,56771.64,1720.3527272727272,0,0,0,0,0,13,CN,0.0,Low,0,1,0.00296275,Low Risk,No action required
1366,"Allen, Gomez and Thompson",Financial Institution,Real Estate,Medium,RU,0,0,0,1,0,0.0,31,59468.54,1918.34,0,0,0,1,0,13,RU,2.0,Low,0,1,0.0077338917,Low Risk,No action required
1367,Moore Group,NGO,NGO/Charity,High,AE,0,0,0,0,0,0.0,29,139055.59,4795.020344827586,0,0,0,0,0,11,AE,0.0,Low,0,2,0.0017946169,Low Risk,No action required
1368,House Inc,Financial Institution,Casino/Gambling,High,VE,0,0,0,1,0,0.0,25,118945.74,4757.8296,0,0,1,2,0,13,VE,3.5,Medium,0,2,0.008082334,Low Risk,No action required
1369,Watkins PLC,Financial Institution,Casino/Gambling,High,SG,0,0,0,0,0,0.0,31,183480.69,5918.731935483871,0,0,1,2,0,12,SG,1.5,Low,0,2,0.0030682746,Low Risk,No action required
1370,"David, Gordon and Richardson",Individual,Import/Export,Medium,IN,0,0,0,0,0,0.0,17,38874.4,2286.729411764706,0,0,0,2,0,9,IN,0.0,Low,0,1,0.0017445334,Low Risk,No action required
1371,"Cunningham, Williams and Flores",NGO,Real Estate,Medium,IR,0,0,1,1,0,0.0,33,49381.75,1496.4166666666667,1,0,0,1,0,14,IR,6.0,High,1,1,0.9986082,Critical,Compliance team intervention
1372,Swanson PLC,Corporate,Import/Export,Medium,FR,0,0,0,0,0,0.0,34,63747.0,1874.9117647058824,0,0,1,0,0,11,FR,1.5,Low,0,1,0.001959909,Low Risk,No action required
1373,Bridges-Moore,Individual,Retail,Low,JP,0,0,0,0,0,0.0,19,36940.35,1944.228947368421,0,0,0,0,0,10,JP,0.0,Low,0,0,0.0015991689,Low Risk,No action required
1374,Rodriguez-Lewis,Individual,Real Estate,Medium,CN,0,0,0,0,0,0.0,23,34853.2,1515.3565217391304,1,0,0,1,0,12,CN,2.0,Low,1,1,0.99767727,Critical,Compliance team intervention
1375,Daniel-Davies,Individual,Financial Services,Medium,AF,1,0,0,0,1,0.0,23,342817.81,14905.122173913043,0,0,1,2,0,11,AF,6.0,High,1,1,0.9963815,Critical,Compliance team intervention
1376,Alexander PLC,Corporate,Casino/Gambling,High,DE,0,0,0,0,0,0.0,28,88554.94,3162.6764285714285,1,1,0,0,0,12,DE,2.0,Low,1,2,0.9971307,Critical,Compliance team intervention
1377,Watson LLC,Corporate,Import/Export,Medium,VE,1,0,0,1,0,0.0,26,56236.41,2162.9388461538465,0,0,0,1,0,12,VE,5.0,Medium,1,1,0.9915091,Critical,Compliance team intervention
1378,"Collier, Williams and Harris",NGO,Defense/Arms,High,UK,0,0,0,0,1,1.0,25,139552.53,5582.1012,0,0,0,1,0,12,UK,11.5,Critical,1,2,0.99567103,Critical,Compliance team intervention
1379,Duffy-Owens,Financial Institution,Tech,Low,JP,0,0,0,0,0,0.0,23,33441.57,1453.9813043478262,0,0,0,1,0,10,JP,0.0,Low,0,0,0.0018190407,Low Risk,No action required
1380,"Gardner, Price and Adams",NGO,Energy/Oil,High,CA,0,0,0,0,1,0.0,31,278257.58,8976.050967741936,0,0,0,2,0,11,CA,1.5,Low,0,2,0.0030325456,Low Risk,No action required
1381,Proctor and Sons,Financial Institution,Casino/Gambling,High,KP,0,0,1,1,0,0.0,29,108463.39,3740.116896551724,0,0,1,1,0,12,KP,5.5,High,1,2,0.9913292,Critical,Compliance team intervention
1382,Smith-Maxwell,Individual,Consulting,Low,RU,0,0,0,1,0,0.0,27,67662.4,2506.0148148148146,0,0,0,2,0,12,RU,2.0,Low,0,0,0.0062302523,Low Risk,No action required
1383,Doyle-Johnson,Individual,Financial Services,Medium,FR,0,0,0,0,1,0.0,16,30240.23,1890.014375,1,0,0,2,0,10,FR,3.5,Medium,1,1,0.99654704,Critical,Compliance team intervention
1384,"Harvey, Diaz and Mcmahon",Corporate,Import/Export,Medium,NL,1,0,0,0,0,0.0,17,104186.55,6128.620588235294,0,0,0,3,1,11,NL,3.0,Medium,1,1,0.9953236,Critical,Compliance team intervention
1385,"Gray, Parker and Mendez",Financial Institution,NGO/Charity,High,CA,0,0,0,0,0,0.0,33,153343.73,4646.779696969697,0,0,0,2,0,11,CA,0.0,Low,0,2,0.00236708,Low Risk,No action required
1386,"Harmon, Maldonado and Martinez",Corporate,Retail,Low,FR,0,0,0,0,0,0.0,27,44032.65,1630.838888888889,0,0,0,0,0,12,FR,0.0,Low,0,0,0.0020859574,Low Risk,No action required
1387,"Soto, Browning and Turner",NGO,Casino/Gambling,High,US,0,0,0,0,0,0.0,31,188670.59,6086.148064516129,0,0,0,1,0,12,US,0.0,Low,0,2,0.0028781358,Low Risk,No action required
1388,"Gardner, Miranda and Horton",NGO,Import/Export,Medium,IN,0,0,0,0,0,0.0,16,37558.19,2347.386875,1,0,0,2,0,9,IN,2.0,Low,1,1,0.9973475,Critical,Compliance team intervention
1389,Davis-Owen,Financial Institution,Casino/Gambling,High,UK,0,0,0,0,0,0.0,36,244473.69,6790.935833333333,1,1,0,3,0,14,UK,2.0,Low,1,2,0.99800926,Critical,Compliance team intervention
1390,"Evans, Tapia and Smith",Individual,Crypto Exchange,High,CH,0,0,0,0,0,0.0,25,156840.56,6273.6224,0,0,0,0,0,12,CH,0.0,Low,0,2,0.0044576344,Low Risk,No action required
1391,Gutierrez-Myers,Financial Institution,Crypto Exchange,High,AE,0,0,0,0,0,0.0,26,70735.61,2720.6003846153844,1,0,0,0,0,12,AE,2.0,Low,1,2,0.99604213,Critical,Compliance team intervention
1392,Ross PLC,Corporate,NGO/Charity,High,AF,0,0,0,0,0,0.5,18,41833.62,2324.09,0,0,0,2,0,11,AF,5.0,Medium,1,2,0.9915432,Critical,Compliance team intervention
1393,"Taylor, Hernandez and Smith",NGO,Consulting,Low,US,0,0,0,0,0,0.0,22,38766.72,1762.1236363636365,1,0,0,0,0,12,US,2.0,Low,1,0,0.9973418,Critical,Compliance team intervention
1394,Fowler Inc,Corporate,Defense/Arms,High,SY,0,0,0,1,1,0.0,26,173959.48,6690.749230769231,0,0,1,3,0,10,SY,5.0,Medium,0,2,0.0066585215,Low Risk,No action required
1395,May-King,Individual,Energy/Oil,High,IR,1,0,1,1,1,0.0,42,206973.46,4927.939523809524,1,1,0,1,0,14,IR,10.5,Critical,1,2,0.9971898,Critical,Compliance team intervention
1396,"Singleton, Mcintyre and Newman",NGO,Financial Services,Medium,SD,0,0,0,1,1,0.0,25,60141.36,2405.6544,0,0,0,1,0,10,SD,3.5,Medium,0,1,0.0068838946,Low Risk,No action required
1397,"Olson, Dorsey and Smith",Financial Institution,Tech,Low,KP,0,0,1,1,0,0.0,23,27619.52,1200.848695652174,0,0,0,0,0,10,KP,4.0,Medium,1,0,0.9867339,Critical,Compliance team intervention
1398,Chambers LLC,NGO,Import/Export,Medium,FR,0,0,0,0,0,0.0,23,44249.5,1923.891304347826,0,0,0,3,0,11,FR,0.0,Low,0,1,0.0018538418,Low Risk,No action required
1399,Johns-Reid,Corporate,Financial Services,Medium,CA,0,0,0,0,1,0.0,23,56128.19,2440.3560869565217,0,0,0,3,0,11,CA,1.5,Low,0,1,0.0024508704,Low Risk,No action required
1400,Valdez-Richardson,Individual,Crypto Exchange,High,SY,0,0,0,1,0,0.0,27,180393.12,6681.2266666666665,0,0,0,0,0,11,SY,2.0,Low,0,2,0.0065618055,Low Risk,No action required
1401,Fuller-Ewing,NGO,Casino/Gambling,High,DE,0,0,0,0,0,0.0,26,90561.62,3483.1392307692304,1,1,0,2,0,11,DE,2.0,Low,1,2,0.997879,Critical,Compliance team intervention
1402,Peterson-Hernandez,Individual,Casino/Gambling,High,VE,0,0,0,1,0,0.0,27,232161.01,8598.555925925926,1,0,0,0,0,13,VE,4.0,Medium,1,2,0.99855787,Critical,Compliance team intervention
1403,"George, Miles and Fletcher",Financial Institution,Financial Services,Medium,JP,0,0,0,0,1,0.0,26,41905.380000000005,1611.7453846153849,1,1,0,2,0,10,JP,3.5,Medium,1,1,0.99724174,Critical,Compliance team intervention
1404,Martin-Santos,Corporate,Real Estate,Medium,JP,0,0,0,0,0,1.0,24,53702.73,2237.61375,0,0,1,1,0,11,JP,11.5,Critical,1,1,0.9960395,Critical,Compliance team intervention
1405,Scott-Adams,Corporate,Real Estate,Medium,NL,0,0,0,0,0,0.0,22,45376.18,2062.5536363636365,0,0,1,3,0,12,NL,1.5,Low,0,1,0.0026325027,Low Risk,No action required
1406,Berry-Hernandez,Individual,Consulting,Low,SG,0,0,0,0,0,0.0,25,61316.59,2452.6636000000003,0,0,0,1,0,13,SG,0.0,Low,0,0,0.003514027,Low Risk,No action required
1407,"White, Scott and Zimmerman",NGO,Casino/Gambling,High,JP,0,0,0,0,0,1.0,31,277012.04,8935.872258064515,0,0,1,2,0,12,JP,11.5,Critical,1,2,0.9943573,Critical,Compliance team intervention
1408,Lewis Group,Individual,Financial Services,Medium,SY,0,0,0,1,1,0.0,34,71079.85,2090.583823529412,0,0,0,0,0,13,SY,3.5,Medium,0,1,0.0069558662,Low Risk,No action required
1409,"Mora, Norton and Golden",Corporate,Real Estate,Medium,IR,0,0,1,1,0,0.5,25,55412.15,2216.486,1,0,0,4,0,12,IR,11.0,Critical,1,1,0.99892235,Critical,Compliance team intervention
1410,"Martin, Cline and King",NGO,Crypto Exchange,High,CH,0,0,0,0,0,0.0,23,87167.92,3789.909565217392,0,0,0,2,0,12,CH,0.0,Low,0,2,0.0030756402,Low Risk,No action required
1411,Morrison-Shaw,Individual,Casino/Gambling,High,AF,0,0,0,0,0,0.0,27,89499.97,3314.813703703704,0,0,0,3,0,12,AF,0.0,Low,0,2,0.0020836985,Low Risk,No action required
1412,"Murray, Kemp and Williams",Financial Institution,Crypto Exchange,High,IN,0,0,0,0,0,0.0,32,186384.96,5824.530000000001,1,1,0,0,0,12,IN,2.0,Low,1,2,0.9972133,Critical,Compliance team intervention
1413,Johnson-Pearson,NGO,Crypto Exchange,High,JP,0,0,0,0,0,0.0,31,287084.68,9260.796129032258,1,1,0,2,0,13,JP,2.0,Low,1,2,0.9980862,Critical,Compliance team intervention
